location_id,location_name,latitude,longitude,timestamp_utc,parameter,value,unit,source
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-13T22:00,PM2.5,63.3,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-13T22:00,NO2,35.6,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-13T22:00,SO2,9.4,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-13T23:00,PM2.5,67.8,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-13T23:00,NO2,37.9,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-13T23:00,SO2,9.4,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T00:00,PM2.5,63.8,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T00:00,NO2,38.7,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T00:00,SO2,9.5,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T01:00,PM2.5,55.5,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T01:00,NO2,37.5,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T01:00,SO2,9.6,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T02:00,PM2.5,48.8,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T02:00,NO2,34.9,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T02:00,SO2,9.6,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T03:00,PM2.5,48.1,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T03:00,NO2,31.1,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T03:00,SO2,10.1,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T04:00,PM2.5,48.4,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T04:00,NO2,25.5,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T04:00,SO2,11.5,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T05:00,PM2.5,45.8,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T05:00,NO2,18.8,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T05:00,SO2,13.2,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T06:00,PM2.5,37.8,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T06:00,NO2,13.2,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T06:00,SO2,13.9,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T07:00,PM2.5,31.8,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T07:00,NO2,9.2,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T07:00,SO2,12.5,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T08:00,PM2.5,23.3,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T08:00,NO2,6.5,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T08:00,SO2,10.0,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T09:00,PM2.5,20.7,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T09:00,NO2,5.7,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T09:00,SO2,8.2,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T10:00,PM2.5,20.3,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T10:00,NO2,7.9,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T10:00,SO2,7.8,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T11:00,PM2.5,20.8,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T11:00,NO2,12.2,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T11:00,SO2,8.1,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T12:00,PM2.5,28.7,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T12:00,NO2,16.6,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T12:00,SO2,8.8,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T13:00,PM2.5,41.1,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T13:00,NO2,20.7,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T13:00,SO2,10.1,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T14:00,PM2.5,48.4,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T14:00,NO2,24.8,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T14:00,SO2,11.9,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T15:00,PM2.5,51.9,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T15:00,NO2,28.1,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T15:00,SO2,13.1,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T16:00,PM2.5,55.3,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T16:00,NO2,30.2,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T16:00,SO2,13.4,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T17:00,PM2.5,59.3,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T17:00,NO2,31.5,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T17:00,SO2,13.2,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T18:00,PM2.5,63.1,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T18:00,NO2,32.3,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T18:00,SO2,12.6,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T19:00,PM2.5,62.2,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T19:00,NO2,32.9,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T19:00,SO2,11.6,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T20:00,PM2.5,56.8,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T20:00,NO2,33.0,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T20:00,SO2,10.3,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T21:00,PM2.5,51.8,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T21:00,NO2,32.3,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T21:00,SO2,9.3,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T22:00,PM2.5,46.4,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T22:00,NO2,30.2,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T22:00,SO2,8.8,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T23:00,PM2.5,42.6,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T23:00,NO2,27.2,ug/m3,open-meteo-cams
f8edbfa0-8606-48c1-a988-4354b7a9a49b,Stack 4 - Steel Plant 4,21.24,81.582,2026-03-14T23:00,SO2,8.6,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T00:00,PM2.5,64.7,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T00:00,NO2,39.4,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T00:00,SO2,9.3,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T01:00,PM2.5,72.6,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T01:00,NO2,43.2,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T01:00,SO2,10.7,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T02:00,PM2.5,78.7,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T02:00,NO2,48.0,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T02:00,SO2,12.6,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T03:00,PM2.5,73.8,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T03:00,NO2,47.9,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T03:00,SO2,13.9,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T04:00,PM2.5,68.9,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T04:00,NO2,38.1,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T04:00,SO2,14.0,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T05:00,PM2.5,46.1,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T05:00,NO2,23.4,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T05:00,SO2,13.4,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T06:00,PM2.5,25.9,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T06:00,NO2,12.2,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T06:00,SO2,12.6,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T07:00,PM2.5,21.5,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T07:00,NO2,8.0,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T07:00,SO2,11.3,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T08:00,PM2.5,21.0,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T08:00,NO2,7.4,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T08:00,SO2,9.8,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T09:00,PM2.5,21.1,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T09:00,NO2,8.5,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T09:00,SO2,8.7,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T10:00,PM2.5,21.1,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T10:00,NO2,11.5,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T10:00,SO2,8.4,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T11:00,PM2.5,21.4,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T11:00,NO2,16.2,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T11:00,SO2,8.5,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T12:00,PM2.5,29.5,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T12:00,NO2,20.2,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T12:00,SO2,8.9,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T13:00,PM2.5,42.5,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T13:00,NO2,22.7,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T13:00,SO2,9.8,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T14:00,PM2.5,45.5,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T14:00,NO2,24.5,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T14:00,SO2,10.9,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T15:00,PM2.5,43.8,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T15:00,NO2,25.3,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T15:00,SO2,11.5,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T16:00,PM2.5,42.6,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T16:00,NO2,24.3,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T16:00,SO2,11.0,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T17:00,PM2.5,42.4,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T17:00,NO2,22.3,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T17:00,SO2,9.9,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T18:00,PM2.5,43.2,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T18:00,NO2,21.9,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T18:00,SO2,9.1,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T19:00,PM2.5,45.4,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T19:00,NO2,24.7,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T19:00,SO2,9.0,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T20:00,PM2.5,51.6,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T20:00,NO2,29.0,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T20:00,SO2,9.1,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T21:00,PM2.5,57.5,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T21:00,NO2,32.8,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T21:00,SO2,9.3,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T22:00,PM2.5,63.3,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T22:00,NO2,35.6,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T22:00,SO2,9.4,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T23:00,PM2.5,67.8,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T23:00,NO2,37.9,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-13T23:00,SO2,9.4,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-14T00:00,PM2.5,63.8,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-14T00:00,NO2,38.7,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-14T00:00,SO2,9.5,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-14T01:00,PM2.5,55.5,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-14T01:00,NO2,37.5,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-14T01:00,SO2,9.6,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-14T02:00,PM2.5,48.8,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-14T02:00,NO2,34.9,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-14T02:00,SO2,9.6,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-14T03:00,PM2.5,48.1,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-14T03:00,NO2,31.1,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-14T03:00,SO2,10.1,ug/m3,open-meteo-cams
e17366ce-0b11-4266-a0e4-755dd5755c32,Stack 5 - Steel Plant 5,21.25,81.59,2026-03-14T04:00,PM2.5,48.4,ug/m3,open-meteo-cams
